location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Kapolei,Honolulu,US,2018-11-15T05:00:00.000Z,2018-11-14T19:00:00-10:00,co,0.17,ppm,21.323601,-158.088593,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
PAHOA HS,HAWAII,US,2018-11-15T05:00:00.000Z,2018-11-14T19:00:00-10:00,pm25,3,µg/m³,19.490972,-154.941472,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
Mountain View,HAWAII,US,2018-11-15T05:00:00.000Z,2018-11-14T19:00:00-10:00,pm25,6,µg/m³,19.555445,-155.102036,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
Ocean View,Hilo,US,2018-11-15T05:00:00.000Z,2018-11-14T19:00:00-10:00,pm25,2,µg/m³,19.117561,-155.778137,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
Pahala,Hilo,US,2018-11-15T05:00:00.000Z,2018-11-14T19:00:00-10:00,pm25,7,µg/m³,19.2065,-155.4689,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
Kona,Hilo,US,2018-11-15T05:00:00.000Z,2018-11-14T19:00:00-10:00,pm25,1,µg/m³,19.5097,-155.9133,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
Hilo,Hilo,US,2018-11-15T05:00:00.000Z,2018-11-14T19:00:00-10:00,pm25,7,µg/m³,19.717562,-155.110535,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
Augusta,Augusta-Richmond County,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,9,µg/m³,33.4333,-82.0219,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Confederate Ave,Atlanta-Sandy Springs-Marietta,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.4,µg/m³,33.7206,-84.3578,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
South DeKalb,Atlanta-Sandy Springs-Marietta,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.21,ppm,33.6906,-84.2731,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Homestead Fire Stati,Miami-Fort Lauderdale-Miami Beach,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,4.5,µg/m³,25.4719,-80.4828,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Florida Dept. of Environmental Protection""}]"
GANDY,Tampa-St. Petersburg-Clearwater,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,5,µg/m³,27.8928,-82.5383,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
DAVIS ISLAND,Tampa-St. Petersburg-Clearwater,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,9,µg/m³,27.9283,-82.4547,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
MUNRO STREET,HILLSBOROUGH,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.17,ppm,27.955133,-82.469532,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
APOLLO BEACH,HILLSBOROUGH,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,4.1,µg/m³,27.779712,-82.419835,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
GARDINIER,HILLSBOROUGH,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,6,µg/m³,27.864273,-82.383359,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
Pepsi Place,Jacksonville,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,1.3,µg/m³,30.262808,-81.606834,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""City of Jacksonville - Environmental Quality Division""}]"
Pepsi Place,Jacksonville,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.37,ppm,30.262808,-81.606834,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""City of Jacksonville - Environmental Quality Division""}]"
Mayo Clinic,Jacksonville,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,4.5,µg/m³,30.2603,-81.4533,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""City of Jacksonville - Environmental Quality Division""}]"
Mandarin,Jacksonville,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,0.4,µg/m³,30.1358,-81.6339,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""City of Jacksonville - Environmental Quality Division""}]"
Sheffield Elementary,Jacksonville,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.4,µg/m³,30.4758,-81.5869,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""City of Jacksonville - Environmental Quality Division""}]"
Kooker Park,DUVAL,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,6,µg/m³,30.356111,-81.635556,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""City of Jacksonville - Environmental Quality Division""}]"
Near Road,BROWARD,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.28,ppm,26.131256,-80.167847,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Broward County Environmental Engineering and Permitting  Division""}]"
NCORE,BROWARD,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.7,µg/m³,26.054047,-80.257608,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Broward County Environmental Engineering and Permitting  Division""}]"
NCORE,BROWARD,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.12,ppm,26.054047,-80.257608,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Broward County Environmental Engineering and Permitting  Division""}]"
V_VIEW,Miami-Fort Lauderdale-Miami Beach,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,1,µg/m³,26.0732,-80.3386,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Broward County Environmental Engineering and Permitting  Division""}]"
Copper View,Salt Lake City,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,22.9,µg/m³,40.598056,-111.894167,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Utah Department of Environmental Quality""}]"
Copper View,Salt Lake City,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,1.07,ppm,40.598056,-111.894167,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Utah Department of Environmental Quality""}]"
DCNearRoad,Washington-Arlington-Alexandria,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3,µg/m³,38.894749,-76.953427,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""District of Columbia - Department of Energy and Environment""}]"
DCNearRoad,Washington-Arlington-Alexandria,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.32,ppm,38.894749,-76.953427,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""District of Columbia - Department of Energy and Environment""}]"
McMillan NCORE,WASHINGTON,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,9,µg/m³,38.921848,-77.013176,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""District of Columbia - Department of Energy and Environment""}]"
SEAFORD,Seaford,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.5,µg/m³,38.6444,-75.6131,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
MLK,Philadelphia-Camden-Wilmington,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.7,µg/m³,39.7394,-75.5581,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
MLK,Philadelphia-Camden-Wilmington,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.13,ppm,39.7394,-75.5581,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
Boulder Creek,Santa Cruz-Watsonville,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,40,µg/m³,37.125861,-122.122127,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Monterey Bay Unified APCD""}]"
Felton Cal-Fire,Santa Cruz-Watsonville,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,60,µg/m³,37.0481,-122.074603,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Monterey Bay Unified APCD""}]"
Zayante Fire Station,Santa Cruz-Watsonville,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,56,µg/m³,37.067003,-122.057206,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Monterey Bay Unified APCD""}]"
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,95,µg/m³,37.338202,-121.849892,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,1.45,ppm,37.338202,-121.849892,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,bc,3.7,µg/m³,37.338202,-121.849892,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
San Jose - Jackson S,San Jose-Sunnyvale-Santa Clara,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,129,µg/m³,37.3483,-121.8947,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
San Jose - Jackson S,San Jose-Sunnyvale-Santa Clara,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,2.04,ppm,37.3483,-121.8947,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Gilory - 9th Street,San Jose-Sunnyvale-Santa Clara,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,84,µg/m³,36.999571,-121.574684,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
VAFB South Base,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,22,µg/m³,34.5961,-120.6303,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Goleta,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,9,µg/m³,34.445301,-119.827797,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Goleta,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,27,µg/m³,34.445301,-119.827797,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Lompoc H Street,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,10,µg/m³,34.637798,-120.456703,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Lompoc H Street,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,25,µg/m³,34.637798,-120.456703,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Las Flores Canyon,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,19,µg/m³,34.4897,-120.0458,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Santa Maria - Broadw,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,27,µg/m³,34.9481,-120.4344,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Santa Maria - Broadw,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,0.19,ppm,34.9481,-120.4344,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Santa Barbara,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,10,µg/m³,34.4278,-119.6903,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Santa Barbara,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,30,µg/m³,34.4278,-119.6903,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
El Capitan,Santa Barbara-Santa Maria,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,19,µg/m³,34.462502,-120.024399,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Redwood City,San Francisco-Oakland-Fremont,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,81,µg/m³,37.4828,-122.2022,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Redwood City,San Francisco-Oakland-Fremont,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,1.24,ppm,37.4828,-122.2022,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Atascadero2,San Luis Obispo-Paso Robles,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,25,µg/m³,35.494556,-120.666203,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Luis Obispo County APCD""}]"
Atascadero2,San Luis Obispo-Paso Robles,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,65,µg/m³,35.494556,-120.666203,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Luis Obispo County APCD""}]"
Nipomo RP,San Luis Obispo-Paso Robles,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,27,µg/m³,35.0315,-120.50101,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Luis Obispo County APCD""}]"
Nipomo Mesa CDF,SAN LUIS OBISPO,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,8,µg/m³,35.04676,-120.58777,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Luis Obispo County APCD""}]"
Nipomo Mesa CDF,SAN LUIS OBISPO,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,36,µg/m³,35.04676,-120.58777,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Luis Obispo County APCD""}]"
San Luis Obispo - Hi,SAN LUIS OBISPO,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,8,µg/m³,35.25639,-120.668892,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
San Luis Obispo - Hi,SAN LUIS OBISPO,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,36,µg/m³,35.25639,-120.668892,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Mesa 2 /Nipomo,San Luis Obispo-Paso Robles,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,9,µg/m³,35.02079,-120.56389,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Luis Obispo County APCD""}]"
Mesa 2 /Nipomo,San Luis Obispo-Paso Robles,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,40,µg/m³,35.02079,-120.56389,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Luis Obispo County APCD""}]"
Paso Robles - Santa,San Luis Obispo-Paso Robles,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,89,µg/m³,35.61467,-120.65691,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Stockton - Hazelton,Stockton,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,145,µg/m³,37.9508,-121.2675,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Stockton - Hazelton,Stockton,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,1.9,ppm,37.9508,-121.2675,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
San Francisco,San Francisco-Oakland-Fremont,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,129,µg/m³,37.7658,-122.3978,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
San Francisco,San Francisco-Oakland-Fremont,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,1.59,ppm,37.7658,-122.3978,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
El Cajon - Lexington,San Diego-Carlsbad-San Marcos,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,11.6,µg/m³,32.789561,-116.944222,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Diego APCD""}]"
Otay Mesa - Donovan,San Diego-Carlsbad-San Marcos,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,11.4,µg/m³,32.579361,-116.929486,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Diego APCD""}]"
Camp Pendleton,San Diego-Carlsbad-San Marcos,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,5,µg/m³,33.217026,-117.396156,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Diego APCD""}]"
Alpine,San Diego-Carlsbad-San Marcos,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,-1.6,µg/m³,32.842297,-116.768326,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Diego APCD""}]"
San Bernadino - 4th,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,45,µg/m³,34.106678,-117.274063,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
San Bernadino - 4th,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,0.44,ppm,34.106678,-117.274063,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
Hesperia - Olive Str,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,46,µg/m³,34.416506,-117.285602,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mojave Desert AQMD""}]"
Fontana - Arrow High,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,0.37,ppm,34.100132,-117.491982,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
Trona - Athol and Te,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,22,µg/m³,35.774455,-117.372109,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mojave Desert AQMD""}]"
Upland,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,1.8,µg/m³,34.10366,-117.629096,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
Upland,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,26,µg/m³,34.10366,-117.629096,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
Upland,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,0.43,ppm,34.10366,-117.629096,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
Ontario Near Road,SAN BERNARDINO,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,0.7,ppm,34.068114,-117.525796,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
Crestline - Lake Gre,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,7.7,µg/m³,34.243132,-117.272275,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""South Coast AQMD""}]"
Barstow,Riverside-San Bernardino-Ontario,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm10,24,µg/m³,34.894054,-117.024756,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mojave Desert AQMD""}]"
Sloughhouse,Sacramento--Arden-Arcade--Roseville,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,121,µg/m³,38.494475,-121.211131,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Sacramento Metro. AQMD""}]"
Bercut Dr,Sacramento--Arden-Arcade--Roseville,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,co,1.8,ppm,38.593328,-121.503728,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Sacramento Metro. AQMD""}]"
Folsom,Sacramento--Arden-Arcade--Roseville,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,128,µg/m³,38.683304,-121.164457,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Sacramento Metro. AQMD""}]"
Elk Grove,Sacramento--Arden-Arcade--Roseville,US,2018-11-15T05:00:00.000Z,2018-11-14T21:00:00-08:00,pm25,212,µg/m³,38.302591,-121.420838,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Sacramento Metro. AQMD""}]"
